sep=;
Date;Highprice;Lowprice;Closingprice;Averageprice;Totalvolume;Turnover;
2008-02-05;320.02;308.34;309.56;0.00;;26,923,978,305;
2008-02-04;322.88;318.45;319.47;0.00;;22,455,153,317;
2008-02-01;320.12;311.16;318.45;0.00;;30,757,757,947;
2008-01-31;310.39;304.35;309.17;0.00;;33,277,027,737;
2008-01-30;312.06;308.59;310.30;0.00;;21,690,279,436;
2008-01-29;312.38;308.66;311.94;0.00;;20,531,468,662;
2008-01-28;312.69;304.18;308.66;0.00;;18,213,170,251;
2008-01-25;317.11;310.60;312.69;0.00;;23,237,890,150;
2008-01-24;312.79;299.41;310.54;0.00;;28,559,617,720;
2008-01-23;311.97;296.72;299.34;0.00;;30,929,589,848;
2008-01-22;309.17;285.06;308.61;0.00;;42,043,968,923;
2008-01-21;310.09;296.60;297.93;0.00;;32,131,013,660;
2008-01-18;317.14;308.94;310.09;0.00;;25,481,285,743;
2008-01-17;318.80;311.74;312.99;0.00;;26,924,915,107;
2008-01-16;318.42;307.83;312.41;0.00;;32,983,004,718;
2008-01-15;326.18;313.76;314.88;0.00;;24,603,089,389;
2008-01-14;326.83;319.35;326.05;0.00;;21,593,850,564;
2008-01-11;322.19;318.11;320.21;0.00;;27,037,174,220;
2008-01-10;329.57;319.45;321.42;0.00;;26,730,763,609;
